0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.418370662400003201e+00,-2.363951104000000303e+00,-2.418370662399998761e+00,-2.363951104000000303e+00,-2.273251840000003909e+00,-1.136395110399991104e+01
-1.870144000000001805e+00,-1.450240000000003970e+00,-1.870144000000001805e+00,-1.450240000000003970e+00,-7.504000000000028425e-01,-1.045023999999998665e+01
-2.363951104000000303e+00,-2.273251839999999913e+00,-2.363951104000000303e+00,-2.273251839999999913e+00,-2.122086400000004147e+00,-1.127325183999998792e+01
-2.496191501624930087e+00,-2.497443745587132113e+00,-2.496191501624930087e+00,-2.497317259562131575e+00,-1.055023369762071006e+01,-1.115797088828920103e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.496191501624930087e+00,-2.497543942710272358e+00,-2.496191501624930087e+00,-2.497316483252136177e+00,-1.092169159297336201e+01,-1.098905544648598287e+01
-2.482368063078398190e+00,-2.486812087264086646e+00,-2.482368063078398190e+00,-2.487244879162465949e+00,-1.126943395524414981e+01,-7.769053953738270124e+00
-2.273251840000003909e+00,-2.356122881079504516e+00,-2.402738544897824013e+00,-2.361214127260471862e+00,-1.051922994763170038e+01,-1.006934158959888315e+01
-2.470613438464000833e+00,-2.479691235525035342e+00,-2.487097779619206417e+00,-2.479327417944345413e+00,-1.085284885793304888e+01,-1.051159839717889888e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.451022397440002276e+00,-2.467735911625884349e+00,-2.474863671235073337e+00,-2.468612692281766385e+00,-1.122262818521629413e+01,-1.015907772798815500e+01
-2.489420837847039270e+00,-2.492943459024080877e+00,-2.489420837847039270e+00,-2.492293717056444535e+00,-1.005058527122566225e+01,-1.102278489729136979e+01
-2.470613438464000833e+00,-2.476617351936699407e+00,-2.470613438464000833e+00,-2.479933333021556496e+00,-1.051104394812133869e+01,-1.001967889187876892e+01
-2.489420837847039270e+00,-2.491780831869632173e+00,-2.489420837847039270e+00,-2.492453049237167928e+00,-9.507334273044277140e+00,-1.042132139181349082e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.599999999999993427e+00,1.099999999999999112e+01,5.599999999999993427e+00,1.099999999999999112e+01,1.999999999999992228e+00,1.999999999999998934e+01
-2.122086400000004147e+00,-2.273251839999999913e+00,-2.122086400000004147e+00,-2.273251839999999913e+00,-1.127325183999991509e+01,-2.363951104000000303e+00
4.159999999999973719e-01,-7.504000000000028425e-01,-1.450240000000024843e+00,-7.504000000000030646e-01,-9.750399999999983081e+00,-1.450240000000001972e+00
-1.870144000000003803e+00,-2.122086400000000150e+00,-1.870144000000003803e+00,-2.122086400000000150e+00,-1.112208639999999882e+01,-2.273251839999977708e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.451022397439978739e+00,-2.418370662399962789e+00,-2.418370662399614623e+00,-2.363951104000000303e+00,-1.141837066219055430e+01,-1.141837066238791110e+01
-2.082400249016038263e+00,-1.873308291066497322e+00,-1.874316744605944773e+00,-1.450240000000003970e+00,-1.023422242714513430e+01,-1.068918903611330506e+01
-2.409165397600381286e+00,-2.354803829914303925e+00,-2.359462771407504267e+00,-2.273251840000003909e+00,-1.080872232890860829e+01,-1.061195253350577339e+01
-2.493652502708222141e+00,-2.495728668476071554e+00,-2.495897466486983518e+00,-2.496788008103578704e+00,-1.129860365624187502e+01,-1.054258866649087345e+01
